roi_index,roi_label,period,coefficient,active_mean,active_std,sham_mean,sham_std,mean_difference,t_statistic,p_value,p_value_fdr,p_value_bonferroni,cohens_d
74,Calcarine cortex anterior RH,baseline,drift_1,0.0055343403678321775,0.013272610757289725,-0.0012964453222541806,0.01173942729517245,0.0068307856900863585,1.5419922230049248,0.13355903455732568,0.9982806670562153,1.0,0.5451765787118507
74,Calcarine cortex anterior RH,baseline,diffusion,0.11804878762120201,0.0871577252626859,0.10129713097746884,0.053460676784038895,0.016751656643733168,0.6553387521547,0.5172438829180255,0.9682956784425194,1.0,0.23169723781145926
74,Calcarine cortex anterior RH,stimulation,drift_0,-0.04238400010404586,0.012811181771370103,-0.03856099985849942,0.011046409729338423,-0.0038230002455464374,-0.9039986593814581,0.37319847585735966,0.9389563618622513,1.0,-0.31961179111608845
74,Calcarine cortex anterior RH,stimulation,drift_1,-0.001768720891644399,0.007299956728883607,0.005831498643673925,0.00998608616130717,-0.0076002195353183245,-2.4576746915741574,0.019980954048113217,1.0,1.0,-0.868919220181322
74,Calcarine cortex anterior RH,stimulation,diffusion,0.09005694402206259,0.027781872144354694,0.09655985543978957,0.04575642350679916,-0.006502911417726978,-0.4859246529187201,0.6305511001011137,1.0,1.0,-0.17180030861227324
74,Calcarine cortex anterior RH,recovery,drift_0,-0.04142079693561701,0.016828964846022722,-0.04333916048900968,0.013997857959109445,0.0019183635533926713,0.3505526935467463,0.7283735555257267,1.0,1.0,0.12393909338505697
74,Calcarine cortex anterior RH,recovery,drift_1,-0.003370396730712819,0.0066035361270430784,-0.0006681327235845374,0.009897958125270728,-0.0027022640071282817,-0.9084322497814266,0.37089022566787877,0.999451555483968,1.0,-0.3211793020344992
74,Calcarine cortex anterior RH,recovery,diffusion,0.0877087658933481,0.0392209651055136,0.1026918472861986,0.05268507348278821,-0.014983081392850497,-0.9124750656873633,0.36879355657468915,1.0,1.0,-0.32260865330558747
75,Fusiform gyrus anterior LH,baseline,drift_0,-0.042469950775124804,0.013840178210015656,-0.04506365746563516,0.01060833742767824,0.0025937066905103584,0.5949516488771955,0.5563371539889117,1.0,1.0,0.2103471726995914
75,Fusiform gyrus anterior LH,baseline,drift_1,-0.0013316485992802374,0.014646584870692102,-0.00397038368362611,0.013533488109636956,0.0026387350843458724,0.5292856711978386,0.6005023054967757,0.9683690721711785,1.0,0.18713074364443252
75,Fusiform gyrus anterior LH,baseline,diffusion,0.10229840301415483,0.036002913000688974,0.12646604073097,0.05018829309870435,-0.024167637716815182,-1.5651021256943751,0.12804767280406584,1.0,1.0,-0.5533471631639866
75,Fusiform gyrus anterior LH,stimulation,drift_0,-0.047883516189523426,0.017205602736527714,-0.041310006615421196,0.012031361529721691,-0.006573509574102229,-1.2524003642462649,0.22009968505932925,1.0,1.0,-0.442790395159518
75,Fusiform gyrus anterior LH,stimulation,drift_1,0.0026629522708908936,0.01724934805227307,0.00385151041253275,0.013459326791397943,-0.0011885581416418564,-0.21729596595785233,0.8294488110420193,0.9830504427164674,1.0,-0.07682572552663929
75,Fusiform gyrus anterior LH,stimulation,diffusion,0.11042701115524445,0.043109604006155294,0.09024824677435564,0.02603809375876877,0.02017876438088881,1.6026694251958926,0.11948605048775664,1.0,1.0,0.5666292092781808
75,Fusiform gyrus anterior LH,recovery,drift_0,-0.04056575580585754,0.012220988800131118,-0.043184446899204545,0.014719445519717643,0.002618691093347003,0.5475137519260492,0.5880764298995986,1.0,1.0,0.19357534338989926
75,Fusiform gyrus anterior LH,recovery,drift_1,-0.00045303261623373117,0.010332994005409291,-0.0008764492563884062,0.011143595353319066,0.00042341664015467506,0.11144702403637406,0.9120041872214242,1.0,1.0,0.03940247321959013
75,Fusiform gyrus anterior LH,recovery,diffusion,0.09818033085963765,0.036336004213110874,0.09976105077817073,0.0396874949926401,-0.0015807199185330773,-0.11750610952256652,0.9072422012681863,1.0,1.0,-0.041544683437127965
76,Supramarginal gyrus antero-inferior RH,baseline,drift_0,-0.03769259687679996,0.01717685659662837,-0.04110667665182468,0.014093263056959121,0.0034140797750247184,0.6146356155649781,0.543429373786206,1.0,1.0,0.21730650586238195
76,Supramarginal gyrus antero-inferior RH,baseline,drift_1,0.00485780954549202,0.021069447232371568,-0.0005636821648290131,0.012376410047617057,0.005421491710321033,0.8874753448754779,0.3818830589561111,0.9975720723751473,1.0,0.3137699172486601
76,Supramarginal gyrus antero-inferior RH,baseline,diffusion,0.1081485432684818,0.058610127442992495,0.10162642312622988,0.04007528313090463,0.006522120142251925,0.36743699749498077,0.7158725785318318,0.9722195230989334,1.0,0.1299085962937627
76,Supramarginal gyrus antero-inferior RH,stimulation,drift_0,-0.04059224747539344,0.01863885891975781,-0.03448294738018502,0.018067407659668553,-0.006109300095208416,-0.9413987341027092,0.3540198898515632,0.9489957256753945,1.0,-0.33283471434222867
76,Supramarginal gyrus antero-inferior RH,stimulation,drift_1,0.0005471986012370686,0.007131108836235044,-0.0022218029116668407,0.009063557916325233,0.0027690015129039095,0.9604086553804669,0.3445268363931432,0.9284091591225754,1.0,0.33955573646489107
76,Supramarginal gyrus antero-inferior RH,stimulation,diffusion,0.09117357311484105,0.036425202255730434,0.08643952257951243,0.03950958945902764,0.004734050535328618,0.3523782528813368,0.7270181896917411,1.0,1.0,0.12458452607753065
76,Supramarginal gyrus antero-inferior RH,recovery,drift_0,-0.03949104309876797,0.01238173967219557,-0.03553180662336338,0.009650019611144017,-0.003959236475404589,-1.0088447334227997,0.3211172543598216,1.0,1.0,-0.3566804760837982
76,Supramarginal gyrus antero-inferior RH,recovery,drift_1,-0.005349919931019813,0.012423007883464192,0.0008744992128100752,0.013568782595226604,-0.006224419143829888,-1.3533684941122142,0.18604833462187842,1.0,1.0,-0.47848801981548633
76,Supramarginal gyrus antero-inferior RH,recovery,diffusion,0.09767618274896857,0.03839125997199197,0.08640909287867868,0.044854005152949676,0.01126708987028989,0.7633476046949963,0.45121772528551285,1.0,1.0,0.26988413384117
77,Central sulcus mid-superior LH,baseline,drift_0,-0.045798704388164205,0.012772677636309824,-0.04195038973322418,0.01739310039537526,-0.0038483146549400243,-0.7133382680029697,0.4811492020382553,1.0,1.0,-0.25220316329238335
77,Central sulcus mid-superior LH,baseline,drift_1,-0.003712328238257581,0.01626882127408815,0.006264171862097051,0.011352675538153096,-0.009976500100354632,-2.0115644294614263,0.0533239045119393,0.9927941494586517,1.0,-0.7111954244329115
77,Central sulcus mid-superior LH,baseline,diffusion,0.11528944165141089,0.03917528424005509,0.11020017333597729,0.04197535772382624,0.005089268315433604,0.354552051346061,0.7254054479044456,0.9761040455376508,1.0,0.12535307989520036
77,Central sulcus mid-superior LH,stimulation,drift_0,-0.04461329913914146,0.01852071221716349,-0.04615565650363795,0.011007052871061304,0.0015423573644964897,0.28635550466646176,0.7765741205402087,1.0,1.0,0.10124195958987559
77,Central sulcus mid-superior LH,stimulation,drift_1,0.001081636463598475,0.010379889890504581,-0.004122334827793737,0.008159740550034706,0.005203971291392212,1.576583364839314,0.12537942375718106,0.9726403782375258,1.0,0.5574063941918918
77,Central sulcus mid-superior LH,stimulation,diffusion,0.09541316274643705,0.030823314823313474,0.09753247616791644,0.022131601740279967,-0.0021193134214793907,-0.2234042067025107,0.8247352291733125,1.0,1.0,-0.07898531475247324
77,Central sulcus mid-superior LH,recovery,drift_0,-0.04360578747128582,0.018942787309929876,-0.04537775786278041,0.015444133644276116,0.0017719703914945845,0.2900025740569784,0.7738093660037012,1.0,1.0,0.10253139333862167
77,Central sulcus mid-superior LH,recovery,drift_1,0.0021528199354431876,0.012061704915790018,0.0028670761591668564,0.008526786079877594,-0.0007142562237236688,-0.1934175158018475,0.8479356044812758,1.0,1.0,-0.06838341851187128
77,Central sulcus mid-superior LH,recovery,diffusion,0.0954926853736236,0.04419637455040502,0.09382525128254726,0.0337071764105032,0.0016674340910763363,0.11999552258269659,0.90528671408506,1.0,1.0,0.042424823865124126
78,Cerebrospinal fluid (between Central sulcus and skull),baseline,drift_0,-0.0304719966467467,0.026449897919166184,-0.030536112519506674,0.016988961877470694,6.41158727599754e-05,0.008158274371736803,0.9935447221654459,1.0,1.0,0.0028843855655177573
78,Cerebrospinal fluid (between Central sulcus and skull),baseline,drift_1,-0.0036233219910940936,0.005603343609190615,-0.002557700708910894,0.010874662938041263,-0.0010656212821831997,-0.3484305028435326,0.7299502740265038,0.9758081992208093,1.0,-0.12318878566645027
78,Cerebrospinal fluid (between Central sulcus and skull),baseline,diffusion,0.09094633242698433,0.08620284996361549,0.08802489702492627,0.04351616915135576,0.0029214354020580535,0.12101562432342464,0.9044855758980084,0.9937695597849362,1.0,0.04278548429430863
78,Cerebrospinal fluid (between Central sulcus and skull),stimulation,drift_0,-0.04191671147516117,0.018157650181273337,-0.035636256293002044,0.013098614406909211,-0.006280455182159125,-1.1220534361096797,0.2707404183709951,0.9462054212010205,1.0,-0.39670579676341056
78,Cerebrospinal fluid (between Central sulcus and skull),stimulation,drift_1,0.00042314027759491235,0.009113011280942397,-0.004409350191354181,0.012437521396617912,0.004832490468949093,1.2536631517043435,0.21964651998831683,0.945033766672422,1.0,0.44323685794692036
78,Cerebrospinal fluid (between Central sulcus and skull),stimulation,diffusion,0.11918087796755633,0.060489748890634715,0.1079965356992866,0.06267307293174176,0.011184342268269726,0.5136148590716034,0.6112836273525846,1.0,1.0,0.18159027488385188
78,Cerebrospinal fluid (between Central sulcus and skull),recovery,drift_0,-0.03261817743392252,0.011431404947691555,-0.041158367578623394,0.015738450615238177,0.008540190144700872,1.756167066622988,0.08926556278655977,1.0,1.0,0.6208988208528011
78,Cerebrospinal fluid (between Central sulcus and skull),recovery,drift_1,0.0011840643454425685,0.015413892650696832,-0.005595096474969737,0.012813275641722702,0.006779160820412305,1.3528454706983861,0.1862135552532,1.0,1.0,0.47830310311416774
78,Cerebrospinal fluid (between Central sulcus and skull),recovery,diffusion,0.09019059709040253,0.049502338942901104,0.11986748053774239,0.08053997265509144,-0.02967688344733986,-1.2556780514584684,0.21892490857162364,1.0,1.0,-0.4439492325866967
79,Putamen posterior RH,baseline,drift_0,-0.055235261398720946,0.021146881981599513,-0.049663139857414926,0.023753147639387556,-0.00557212154130602,-0.700839434723456,0.48880388663674856,1.0,1.0,-0.24778415840795126
79,Putamen posterior RH,baseline,drift_1,0.0111303752321208,0.014844232527969,0.005462820639399862,0.01575626328381188,0.005667554592720937,1.047247737309794,0.30334987148936865,0.995609834631774,1.0,0.3702579883170117
79,Putamen posterior RH,baseline,diffusion,0.1322475409916349,0.05140257781422782,0.13321311427644372,0.040286604388957606,-0.0009655732848088128,-0.05913896574635399,0.9532336131857044,0.9960318570430218,1.0,-0.02090878185580293
79,Putamen posterior RH,stimulation,drift_0,-0.04540361022647191,0.015515317970091704,-0.04767362386257651,0.010778276947003564,0.002270013636104601,0.4806372285764535,0.6342609878094978,0.9976701252180119,1.0,0.16993092180855948
79,Putamen posterior RH,stimulation,drift_1,0.0023235394422837377,0.018592805328307697,-0.001693186398391531,0.014977900015585778,0.004016725840675269,0.6729508774667822,0.5061297106399445,0.9633398209949873,1.0,0.23792406443109954
79,Putamen posterior RH,stimulation,diffusion,0.11663123462192748,0.04280892553731738,0.1147161054383362,0.030477801149118407,0.0019151291835912826,0.1457758240158912,0.8850734591367257,1.0,1.0,0.05153953684734672
79,Putamen posterior RH,recovery,drift_0,-0.044669384024187964,0.013196744536285726,-0.040136679301461836,0.010338573793705398,-0.0045327047227261275,-1.0815166668336238,0.28808474669660566,1.0,1.0,-0.3823738845421637
79,Putamen posterior RH,recovery,drift_1,0.008183214432784445,0.012517904676520676,0.003759750368518963,0.015247534340869744,0.004423464064265482,0.8969005982305825,0.37691333610557887,0.9871080720514392,1.0,0.31710224752955807
79,Putamen posterior RH,recovery,diffusion,0.11011220688473905,0.026470451286713867,0.09376929466677927,0.023037569525875407,0.016342912217959776,1.8628904881773887,0.07229545860710632,1.0,1.0,0.6586312483990747
80,Intracalcarine cortex,baseline,drift_0,-0.0501253365335411,0.01845284732447317,-0.048227437436526646,0.011052266584902715,-0.0018978990970144535,-0.3529409525444011,0.7266006003613608,1.0,1.0,-0.12478347045129273
80,Intracalcarine cortex,baseline,drift_1,0.0007204655649997744,0.013641874030373466,0.005881611600247706,0.010486597375119448,-0.0051611460352479314,-1.1998013309757267,0.23960636652512016,1.0,1.0,-0.42419382860479077
80,Intracalcarine cortex,baseline,diffusion,0.13399728318648452,0.04834964194264328,0.13850746731630026,0.048184934911029174,-0.004510184129815742,-0.2642930435513371,0.7933613683706223,0.9847297469230513,1.0,-0.09344170165779099
80,Intracalcarine cortex,stimulation,drift_0,-0.05390606436359587,0.017476571227299335,-0.0498624003746357,0.013039135561779205,-0.004043663988960174,-0.7417931344277621,0.463980846820919,0.9816454279847543,1.0,-0.26226347779574744
