roi_idx,roi_label,comparison,component,active_mean,active_std,sham_mean,sham_std,t_statistic,p_value,cohens_d,n_subjects
245,Inferior temporal sulcus middle RH,recovery_minus_baseline,potential_energy_change,-0.019923709521520325,0.07248653039596392,0.015456843810177983,0.08197400294357574,-1.2095329402441515,0.24517682046486197,-0.45725595547297526,16
245,Inferior temporal sulcus middle RH,recovery_minus_baseline,entropy_change,-0.05472993312629926,0.1615766975409604,0.029569951803382094,0.17630951772662848,-1.1830006014355812,0.2552205816754999,-0.4985102036238804,16
246,Fusiform gyrus mid-posterior LH,stimulation_minus_baseline,free_energy_change,-0.05185541951274181,0.17560726039045613,-0.02319265180692054,0.20810055425236068,-0.45813474569201057,0.6534225604172184,-0.14886611213458587,16
246,Fusiform gyrus mid-posterior LH,stimulation_minus_baseline,potential_energy_change,-0.04012715821415882,0.0825331995944302,-0.01620587486945247,0.1023236706433523,-0.811396870504215,0.42982563920218353,-0.25733816452016395,16
246,Fusiform gyrus mid-posterior LH,stimulation_minus_baseline,entropy_change,-0.011728261298583065,0.1335342459566164,-0.006986776937468103,0.13555912254510002,-0.09524732200992812,0.9253791706187221,-0.03523944239295388,16
246,Fusiform gyrus mid-posterior LH,recovery_minus_baseline,free_energy_change,-0.0025486450015516915,0.15401116185990302,-0.05031921876347492,0.1659333285493639,0.9690729332031416,0.3478759104554411,0.2984107794254069,16
246,Fusiform gyrus mid-posterior LH,recovery_minus_baseline,potential_energy_change,0.014117208965100712,0.10370869905107387,0.019699101643087958,0.05598057965894307,-0.18115039073629954,0.8586745519012663,-0.06698167365457464,16
246,Fusiform gyrus mid-posterior LH,recovery_minus_baseline,entropy_change,-0.01666585396665246,0.15465587591293217,-0.07001832040656294,0.16195025818610892,1.0511687755453754,0.3098218097870253,0.3369379575546219,16
247,Fluid between cerebellum and occipital cortex,stimulation_minus_baseline,free_energy_change,0.004513958594170309,0.24963049614144908,-0.03662555157340655,0.25221285623678213,0.4526698950098687,0.657264737136103,0.16395142158331893,16
247,Fluid between cerebellum and occipital cortex,stimulation_minus_baseline,potential_energy_change,-0.027483163498263893,0.09902896738543959,-0.01700152900306156,0.13129233997798018,-0.23191405163759238,0.819738939937078,-0.09013743887020348,16
247,Fluid between cerebellum and occipital cortex,stimulation_minus_baseline,entropy_change,0.03199712209243419,0.21416096698785642,-0.01962402257034504,0.1828547094494042,0.722143567658113,0.48131351282775636,0.25924115106436796,16
247,Fluid between cerebellum and occipital cortex,recovery_minus_baseline,free_energy_change,-0.05324104479709385,0.1747413472053656,-0.07219698716669662,0.22592991259850664,0.22873116371738247,0.8221670183141556,0.0938580552337409,16
247,Fluid between cerebellum and occipital cortex,recovery_minus_baseline,potential_energy_change,-0.011897594107571484,0.12247053312256848,-0.00267412562973118,0.10348168932337354,-0.20693643954594992,0.8388424217391978,-0.08135409442268876,16
247,Fluid between cerebellum and occipital cortex,recovery_minus_baseline,entropy_change,-0.04134345068952233,0.10180780317880135,-0.06952286153696549,0.1488415340354175,0.5654714052024346,0.5801138138165732,0.22099415104375378,16
248,Angular sulcus mid-anterior LH,stimulation_minus_baseline,free_energy_change,-0.02635244696657904,0.19030556753963737,0.046492005665107,0.21048687977320957,-0.9922112088935486,0.33683144152273914,-0.3630421712106479,16
248,Angular sulcus mid-anterior LH,stimulation_minus_baseline,potential_energy_change,0.000717480356592734,0.09057476925365474,0.00525631410490369,0.08657174478119134,-0.12734185533414952,0.9003612719907431,-0.05123076083239194,16
248,Angular sulcus mid-anterior LH,stimulation_minus_baseline,entropy_change,-0.027069927323171816,0.16102823642112968,0.041235691560203375,0.20048475887852574,-1.220001481592937,0.2412990496230763,-0.37565667460680874,16
248,Angular sulcus mid-anterior LH,recovery_minus_baseline,free_energy_change,-0.0014401815112936311,0.18999278205683226,0.02682754823307107,0.12052710280405848,-0.5037287109524649,0.6217691022251746,-0.17767549300396146,16
248,Angular sulcus mid-anterior LH,recovery_minus_baseline,potential_energy_change,0.04538301685101197,0.1267833015195136,0.010464509519723473,0.07316381051629595,0.8990707675788143,0.38282108370374546,0.3373576038333188,16
248,Angular sulcus mid-anterior LH,recovery_minus_baseline,entropy_change,-0.04682319836230556,0.13813360612643522,0.0163630387133476,0.1321621922724192,-1.4873575796684322,0.1576383475860425,-0.4674199426278642,16
249,Lateral geniculate nucleus LH,stimulation_minus_baseline,free_energy_change,-0.017693837356702047,0.17579399545298924,0.027983714998974202,0.21985493018853097,-0.647542080681593,0.527068379585149,-0.2294808015018426,16
249,Lateral geniculate nucleus LH,stimulation_minus_baseline,potential_energy_change,0.005612160262783351,0.05981979154519021,-0.012288790570494037,0.08747068198746959,0.9696398441826914,0.34760230707911277,0.23889681119501655,16
249,Lateral geniculate nucleus LH,stimulation_minus_baseline,entropy_change,-0.023305997619485402,0.15074775390738498,0.04027250556946824,0.19429684839710246,-1.089096399002976,0.2933000594169389,-0.3656227636981588,16
249,Lateral geniculate nucleus LH,recovery_minus_baseline,free_energy_change,0.008025221258076226,0.1600917205842825,0.0008390030991959341,0.1485131678074926,0.15714703205267477,0.8772247139817237,0.04653954507114927,16
249,Lateral geniculate nucleus LH,recovery_minus_baseline,potential_energy_change,0.022842320863428366,0.0883006014051556,-0.025261632107240275,0.08735579731857467,1.74490969730898,0.10144731345160156,0.5476971804061403,16
249,Lateral geniculate nucleus LH,recovery_minus_baseline,entropy_change,-0.014817099605352102,0.117437157975865,0.026100635206436212,0.1365569609145904,-0.9808599229532132,0.34221830138037035,-0.32128534291791516,16
